l_s,l_2,l_1,s_2,s_1,w_s,w_2,w_1,freq,S11_dB,S21_dB
13.0,7.0,7.0,0.35,0.55,1.2,1.5,1.4,2.500 GHz,-15.988,-0.144
13.0,7.0,7.0,0.35,0.55,1.2,1.5,1.4,2.600 GHz,-16.112,-0.142
13.0,7.0,7.0,0.35,0.55,1.2,1.5,1.4,2.700 GHz,-15.846,-0.151
13.0,7.0,7.0,0.35,0.55,1.2,1.5,1.4,2.800 GHz,-15.296,-0.168
13.0,7.0,7.0,0.35,0.55,1.2,1.5,2.0,3.300 GHz,-15.933,-0.167
13.0,7.0,7.0,0.35,0.55,1.2,1.5,2.0,3.400 GHz,-16.733,-0.151
13.0,7.0,7.0,0.35,0.55,1.2,1.5,2.0,3.500 GHz,-16.928,-0.151
13.0,7.0,7.0,0.35,0.55,1.2,1.5,2.0,3.600 GHz,-16.449,-0.166
13.0,7.0,7.0,0.35,0.55,1.2,1.5,2.0,3.700 GHz,-15.524,-0.195
13.0,7.0,7.0,0.35,0.55,1.2,2.0,0.8,2.100 GHz,-17.67,-0.099
13.0,7.0,7.0,0.35,0.55,1.2,2.0,0.8,2.200 GHz,-21.002,-0.059
13.0,7.0,7.0,0.35,0.55,1.2,2.0,0.8,2.300 GHz,-19.383,-0.076
13.0,7.0,7.0,0.35,0.55,1.2,2.0,0.8,2.400 GHz,-15.736,-0.144
13.0,7.0,7.0,0.35,0.55,1.8,0.5,0.8,3.000 GHz,-15.044,-0.184
13.0,7.0,7.0,0.35,0.55,1.8,0.5,0.8,3.100 GHz,-17.554,-0.125
13.0,7.0,7.0,0.35,0.55,1.8,0.5,0.8,3.200 GHz,-20.249,-0.091
13.0,7.0,7.0,0.35,0.55,1.8,0.5,0.8,3.300 GHz,-21.638,-0.081
13.0,7.0,7.0,0.35,0.55,1.8,0.5,0.8,3.400 GHz,-20.221,-0.095
13.0,7.0,7.0,0.35,0.55,1.8,0.5,0.8,3.500 GHz,-17.719,-0.13
13.0,7.0,7.0,0.35,0.55,1.8,0.5,0.8,3.600 GHz,-15.457,-0.183
13.0,7.0,7.0,0.35,0.55,1.8,1.0,0.8,2.800 GHz,-15.07,-0.173
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,2.700 GHz,-16.159,-0.147
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,2.800 GHz,-17.46,-0.121
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,2.900 GHz,-18.509,-0.105
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,3.000 GHz,-19.064,-0.1
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,3.100 GHz,-18.993,-0.103
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,3.200 GHz,-18.409,-0.113
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,3.300 GHz,-17.557,-0.129
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,3.400 GHz,-16.638,-0.15
13.0,7.0,7.0,0.35,0.55,1.8,1.0,1.4,3.500 GHz,-15.76,-0.174
13.0,7.0,7.0,0.35,0.55,1.8,1.0,2.0,3.400 GHz,-15.694,-0.179
13.0,7.0,7.0,0.35,0.55,1.8,1.0,2.0,3.500 GHz,-17.402,-0.142
13.0,7.0,7.0,0.35,0.55,1.8,1.0,2.0,3.600 GHz,-19.164,-0.118
13.0,7.0,7.0,0.35,0.55,1.8,1.0,2.0,3.700 GHz,-20.531,-0.107
13.0,7.0,7.0,0.35,0.55,1.8,1.0,2.0,3.800 GHz,-20.811,-0.108
13.0,7.0,7.0,0.35,0.55,1.8,1.0,2.0,3.900 GHz,-19.883,-0.121
13.0,7.0,7.0,0.35,0.55,1.8,1.0,2.0,4.000 GHz,-18.388,-0.143
13.0,7.0,7.0,0.35,0.55,1.8,1.5,0.8,2.400 GHz,-15.072,-0.166
13.0,7.0,7.0,0.35,0.55,1.8,1.5,0.8,2.500 GHz,-15.631,-0.151
13.0,7.0,7.0,0.35,0.55,1.8,1.5,1.4,2.400 GHz,-16.227,-0.138
13.0,7.0,7.0,0.35,0.55,1.8,1.5,1.4,2.500 GHz,-17.476,-0.113
13.0,7.0,7.0,0.35,0.55,1.8,1.5,1.4,2.600 GHz,-18.025,-0.105
13.0,7.0,7.0,0.35,0.55,1.8,1.5,1.4,2.700 GHz,-17.695,-0.112
13.0,7.0,7.0,0.35,0.55,1.8,1.5,1.4,2.800 GHz,-16.75,-0.132
13.0,7.0,7.0,0.35,0.55,1.8,1.5,1.4,2.900 GHz,-15.58,-0.163
13.0,7.0,7.0,0.35,0.55,1.8,1.5,2.0,3.200 GHz,-15.919,-0.167
13.0,7.0,7.0,0.35,0.55,1.8,1.5,2.0,3.300 GHz,-16.846,-0.148
13.0,7.0,7.0,0.35,0.55,1.8,1.5,2.0,3.400 GHz,-17.108,-0.147
13.0,7.0,7.0,0.35,0.55,1.8,1.5,2.0,3.500 GHz,-16.583,-0.162
13.0,7.0,7.0,0.35,0.55,1.8,1.5,2.0,3.600 GHz,-15.539,-0.194
13.0,7.0,7.0,0.35,0.55,1.8,2.0,0.8,2.200 GHz,-16.024,-0.137
13.0,7.0,7.0,0.35,0.55,1.8,2.0,0.8,2.300 GHz,-17.421,-0.107
13.0,7.0,7.0,0.35,0.55,1.8,2.0,0.8,2.400 GHz,-15.753,-0.146
13.0,7.0,7.0,0.35,0.55,1.8,2.0,1.4,2.200 GHz,-15.643,-0.151
13.0,7.0,7.0,0.35,0.55,1.8,2.0,1.4,2.300 GHz,-16.513,-0.13
13.0,7.0,7.0,0.35,0.55,1.8,2.0,1.4,2.400 GHz,-16.403,-0.133
13.0,7.0,7.0,0.35,0.55,1.8,2.0,1.4,2.500 GHz,-15.498,-0.158
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,2.900 GHz,-15.446,-0.162
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.000 GHz,-17.144,-0.123
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.100 GHz,-18.986,-0.096
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.200 GHz,-20.726,-0.079
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.300 GHz,-21.752,-0.074
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.400 GHz,-21.47,-0.078
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.500 GHz,-20.176,-0.091
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.600 GHz,-18.579,-0.111
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.700 GHz,-17.058,-0.139
13.0,7.0,7.0,0.35,0.6,0.6,0.5,0.8,3.800 GHz,-15.72,-0.173
13.0,7.0,7.0,0.35,0.6,0.6,1.0,0.8,2.400 GHz,-16.056,-0.134
13.0,7.0,7.0,0.35,0.6,0.6,1.0,0.8,2.500 GHz,-17.708,-0.101
13.0,7.0,7.0,0.35,0.6,0.6,1.0,0.8,2.600 GHz,-18.557,-0.089
13.0,7.0,7.0,0.35,0.6,0.6,1.0,0.8,2.700 GHz,-18.105,-0.097
13.0,7.0,7.0,0.35,0.6,0.6,1.0,0.8,2.800 GHz,-16.764,-0.123
13.0,7.0,7.0,0.35,0.6,0.6,1.0,0.8,2.900 GHz,-15.212,-0.165
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,2.700 GHz,-15.383,-0.162
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,2.800 GHz,-15.974,-0.148
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,2.900 GHz,-16.457,-0.138
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.000 GHz,-16.795,-0.132
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.100 GHz,-16.968,-0.131
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.200 GHz,-16.975,-0.133
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.300 GHz,-16.842,-0.138
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.400 GHz,-16.607,-0.145
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.500 GHz,-16.313,-0.154
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.600 GHz,-15.999,-0.165
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.700 GHz,-15.695,-0.176
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.800 GHz,-15.421,-0.187
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,3.900 GHz,-15.193,-0.197
13.0,7.0,7.0,0.35,0.6,0.6,1.0,1.4,4.000 GHz,-15.019,-0.206
13.0,7.0,7.0,0.35,0.6,0.6,1.0,2.0,3.500 GHz,-15.267,-0.188
13.0,7.0,7.0,0.35,0.6,0.6,1.0,2.0,3.600 GHz,-16.85,-0.15
13.0,7.0,7.0,0.35,0.6,0.6,1.0,2.0,3.700 GHz,-18.711,-0.121
13.0,7.0,7.0,0.35,0.6,0.6,1.0,2.0,3.800 GHz,-20.876,-0.101
13.0,7.0,7.0,0.35,0.6,0.6,1.0,2.0,3.900 GHz,-23.242,-0.089
13.0,7.0,7.0,0.35,0.6,0.6,1.0,2.0,4.000 GHz,-25.216,-0.085
13.0,7.0,7.0,0.35,0.6,0.6,1.5,0.8,2.100 GHz,-16.776,-0.113
13.0,7.0,7.0,0.35,0.6,0.6,1.5,0.8,2.200 GHz,-20.159,-0.064
13.0,7.0,7.0,0.35,0.6,0.6,1.5,0.8,2.300 GHz,-22.402,-0.048
13.0,7.0,7.0,0.35,0.6,0.6,1.5,0.8,2.400 GHz,-20.401,-0.064
13.0,7.0,7.0,0.35,0.6,0.6,1.5,0.8,2.500 GHz,-17.179,-0.109
13.0,7.0,7.0,0.35,0.6,0.6,1.5,2.0,3.400 GHz,-15.797,-0.171
13.0,7.0,7.0,0.35,0.6,0.6,1.5,2.0,3.500 GHz,-16.484,-0.158
13.0,7.0,7.0,0.35,0.6,0.6,1.5,2.0,3.600 GHz,-16.666,-0.158
13.0,7.0,7.0,0.35,0.6,0.6,1.5,2.0,3.700 GHz,-16.305,-0.171
13.0,7.0,7.0,0.35,0.6,0.6,1.5,2.0,3.800 GHz,-15.56,-0.195
13.0,7.0,7.0,0.35,0.6,0.6,2.0,0.8,1.900 GHz,-16.491,-0.118
13.0,7.0,7.0,0.35,0.6,0.6,2.0,0.8,2.000 GHz,-21.684,-0.05
13.0,7.0,7.0,0.35,0.6,0.6,2.0,0.8,2.100 GHz,-29.777,-0.026
13.0,7.0,7.0,0.35,0.6,0.6,2.0,0.8,2.200 GHz,-22.87,-0.045
13.0,7.0,7.0,0.35,0.6,0.6,2.0,0.8,2.300 GHz,-17.341,-0.105
13.0,7.0,7.0,0.35,0.6,1.2,0.5,0.8,3.000 GHz,-15.761,-0.159
13.0,7.0,7.0,0.35,0.6,1.2,0.5,0.8,3.100 GHz,-17.905,-0.115
13.0,7.0,7.0,0.35,0.6,1.2,0.5,0.8,3.200 GHz,-20.084,-0.089
13.0,7.0,7.0,0.35,0.6,1.2,0.5,0.8,3.300 GHz,-21.394,-0.08
13.0,7.0,7.0,0.35,0.6,1.2,0.5,0.8,3.400 GHz,-20.8,-0.086
13.0,7.0,7.0,0.35,0.6,1.2,0.5,0.8,3.500 GHz,-18.967,-0.108
13.0,7.0,7.0,0.35,0.6,1.2,0.5,0.8,3.600 GHz,-16.994,-0.142
13.0,7.0,7.0,0.35,0.6,1.2,0.5,0.8,3.700 GHz,-15.26,-0.187
13.0,7.0,7.0,0.35,0.6,1.2,1.0,0.8,2.600 GHz,-15.563,-0.153
13.0,7.0,7.0,0.35,0.6,1.2,1.0,0.8,2.700 GHz,-16.201,-0.137
13.0,7.0,7.0,0.35,0.6,1.2,1.0,0.8,2.800 GHz,-15.849,-0.148
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,2.600 GHz,-15.06,-0.174
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,2.700 GHz,-16.08,-0.146
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,2.800 GHz,-16.996,-0.127
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,2.900 GHz,-17.701,-0.115
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,3.000 GHz,-18.09,-0.111
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,3.100 GHz,-18.114,-0.112
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,3.200 GHz,-17.818,-0.119
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,3.300 GHz,-17.308,-0.131
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,3.400 GHz,-16.696,-0.146
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,3.500 GHz,-16.067,-0.163
13.0,7.0,7.0,0.35,0.6,1.2,1.0,1.4,3.600 GHz,-15.469,-0.182
13.0,7.0,7.0,0.35,0.6,1.2,1.0,2.0,3.500 GHz,-16.399,-0.16
13.0,7.0,7.0,0.35,0.6,1.2,1.0,2.0,3.600 GHz,-18.154,-0.129
13.0,7.0,7.0,0.35,0.6,1.2,1.0,2.0,3.700 GHz,-20.022,-0.109
13.0,7.0,7.0,0.35,0.6,1.2,1.0,2.0,3.800 GHz,-21.637,-0.098
13.0,7.0,7.0,0.35,0.6,1.2,1.0,2.0,3.900 GHz,-22.294,-0.098
13.0,7.0,7.0,0.35,0.6,1.2,1.0,2.0,4.000 GHz,-21.645,-0.106
13.0,7.0,7.0,0.35,0.6,1.2,1.5,0.8,2.300 GHz,-16.547,-0.123
13.0,7.0,7.0,0.35,0.6,1.2,1.5,0.8,2.400 GHz,-17.752,-0.101
13.0,7.0,7.0,0.35,0.6,1.2,1.5,0.8,2.500 GHz,-16.821,-0.12
13.0,7.0,7.0,0.35,0.6,1.2,1.5,1.4,2.400 GHz,-15.715,-0.149
13.0,7.0,7.0,0.35,0.6,1.2,1.5,1.4,2.500 GHz,-16.237,-0.137
13.0,7.0,7.0,0.35,0.6,1.2,1.5,1.4,2.600 GHz,-16.312,-0.136
13.0,7.0,7.0,0.35,0.6,1.2,1.5,1.4,2.700 GHz,-15.965,-0.147
13.0,7.0,7.0,0.35,0.6,1.2,1.5,1.4,2.800 GHz,-15.329,-0.166
13.0,7.0,7.0,0.35,0.6,1.2,1.5,2.0,3.300 GHz,-15.922,-0.168
13.0,7.0,7.0,0.35,0.6,1.2,1.5,2.0,3.400 GHz,-16.615,-0.155
13.0,7.0,7.0,0.35,0.6,1.2,1.5,2.0,3.500 GHz,-16.709,-0.157
13.0,7.0,7.0,0.35,0.6,1.2,1.5,2.0,3.600 GHz,-16.183,-0.173
13.0,7.0,7.0,0.35,0.6,1.2,1.5,2.0,3.700 GHz,-15.267,-0.204
13.0,7.0,7.0,0.35,0.6,1.2,2.0,0.8,2.100 GHz,-17.58,-0.1
13.0,7.0,7.0,0.35,0.6,1.2,2.0,0.8,2.200 GHz,-20.554,-0.063
13.0,7.0,7.0,0.35,0.6,1.2,2.0,0.8,2.300 GHz,-18.811,-0.083
13.0,7.0,7.0,0.35,0.6,1.2,2.0,0.8,2.400 GHz,-15.341,-0.156
13.0,7.0,7.0,0.35,0.6,1.8,0.5,0.8,3.000 GHz,-15.156,-0.181
13.0,7.0,7.0,0.35,0.6,1.8,0.5,0.8,3.100 GHz,-17.654,-0.123
13.0,7.0,7.0,0.35,0.6,1.8,0.5,0.8,3.200 GHz,-20.192,-0.091
13.0,7.0,7.0,0.35,0.6,1.8,0.5,0.8,3.300 GHz,-21.198,-0.085
13.0,7.0,7.0,0.35,0.6,1.8,0.5,0.8,3.400 GHz,-19.632,-0.101
13.0,7.0,7.0,0.35,0.6,1.8,0.5,0.8,3.500 GHz,-17.228,-0.139
13.0,7.0,7.0,0.35,0.6,1.8,0.5,0.8,3.600 GHz,-15.074,-0.195
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,2.600 GHz,-15.033,-0.177
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,2.700 GHz,-16.47,-0.139
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,2.800 GHz,-17.834,-0.114
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,2.900 GHz,-18.891,-0.1
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,3.000 GHz,-19.355,-0.096
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,3.100 GHz,-19.118,-0.101
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,3.200 GHz,-18.372,-0.113
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,3.300 GHz,-17.406,-0.132
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,3.400 GHz,-16.421,-0.155
13.0,7.0,7.0,0.35,0.6,1.8,1.0,1.4,3.500 GHz,-15.511,-0.181
13.0,7.0,7.0,0.35,0.6,1.8,1.0,2.0,3.400 GHz,-15.874,-0.174
13.0,7.0,7.0,0.35,0.6,1.8,1.0,2.0,3.500 GHz,-17.533,-0.14
13.0,7.0,7.0,0.35,0.6,1.8,1.0,2.0,3.600 GHz,-19.166,-0.118
13.0,7.0,7.0,0.35,0.6,1.8,1.0,2.0,3.700 GHz,-20.305,-0.109
13.0,7.0,7.0,0.35,0.6,1.8,1.0,2.0,3.800 GHz,-20.375,-0.112
13.0,7.0,7.0,0.35,0.6,1.8,1.0,2.0,3.900 GHz,-19.406,-0.126
13.0,7.0,7.0,0.35,0.6,1.8,1.0,2.0,4.000 GHz,-17.985,-0.149
13.0,7.0,7.0,0.35,0.6,1.8,1.5,0.8,2.500 GHz,-15.359,-0.159
13.0,7.0,7.0,0.35,0.6,1.8,1.5,1.4,2.400 GHz,-16.491,-0.133
13.0,7.0,7.0,0.35,0.6,1.8,1.5,1.4,2.500 GHz,-17.8,-0.108
13.0,7.0,7.0,0.35,0.6,1.8,1.5,1.4,2.600 GHz,-18.314,-0.101
13.0,7.0,7.0,0.35,0.6,1.8,1.5,1.4,2.700 GHz,-17.856,-0.11
13.0,7.0,7.0,0.35,0.6,1.8,1.5,1.4,2.800 GHz,-16.775,-0.132
13.0,7.0,7.0,0.35,0.6,1.8,1.5,1.4,2.900 GHz,-15.51,-0.166
13.0,7.0,7.0,0.35,0.6,1.8,1.5,2.0,3.200 GHz,-15.923,-0.167
13.0,7.0,7.0,0.35,0.6,1.8,1.5,2.0,3.300 GHz,-16.71,-0.152
13.0,7.0,7.0,0.35,0.6,1.8,1.5,2.0,3.400 GHz,-16.834,-0.153
13.0,7.0,7.0,0.35,0.6,1.8,1.5,2.0,3.500 GHz,-16.245,-0.17
13.0,7.0,7.0,0.35,0.6,1.8,1.5,2.0,3.600 GHz,-15.218,-0.203
13.0,7.0,7.0,0.35,0.6,1.8,2.0,0.8,2.200 GHz,-15.863,-0.141
13.0,7.0,7.0,0.35,0.6,1.8,2.0,0.8,2.300 GHz,-17.071,-0.114
13.0,7.0,7.0,0.35,0.6,1.8,2.0,0.8,2.400 GHz,-15.39,-0.156
13.0,7.0,7.0,0.35,0.6,1.8,2.0,1.4,2.200 GHz,-15.84,-0.145
13.0,7.0,7.0,0.35,0.6,1.8,2.0,1.4,2.300 GHz,-16.766,-0.124
13.0,7.0,7.0,0.35,0.6,1.8,2.0,1.4,2.400 GHz,-16.623,-0.128
13.0,7.0,7.0,0.35,0.6,1.8,2.0,1.4,2.500 GHz,-15.628,-0.155
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.100 GHz,-16.303,-0.143
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.200 GHz,-18.049,-0.111
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.300 GHz,-20.239,-0.086
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.400 GHz,-23.164,-0.068
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.500 GHz,-27.567,-0.057
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.600 GHz,-36.54,-0.053
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.700 GHz,-36.995,-0.055
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.800 GHz,-27.885,-0.064
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,3.900 GHz,-23.536,-0.078
13.0,7.0,7.0,0.55,0.15,0.6,0.5,0.8,4.000 GHz,-20.697,-0.099
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,2.400 GHz,-15.663,-0.144
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,2.500 GHz,-17.914,-0.096
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,2.600 GHz,-20.842,-0.063
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,2.700 GHz,-24.767,-0.043
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,2.800 GHz,-28.627,-0.036
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,2.900 GHz,-26.623,-0.041
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,3.000 GHz,-22.587,-0.057
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,3.100 GHz,-19.555,-0.083
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,3.200 GHz,-17.322,-0.118
13.0,7.0,7.0,0.55,0.15,0.6,1.0,0.8,3.300 GHz,-15.612,-0.16
13.0,7.0,7.0,0.55,0.15,0.6,1.0,1.4,3.400 GHz,-15.038,-0.188
13.0,7.0,7.0,0.55,0.15,0.6,1.0,1.4,3.500 GHz,-15.697,-0.171
13.0,7.0,7.0,0.55,0.15,0.6,1.0,1.4,3.600 GHz,-16.414,-0.156
13.0,7.0,7.0,0.55,0.15,0.6,1.0,1.4,3.700 GHz,-17.194,-0.142
13.0,7.0,7.0,0.55,0.15,0.6,1.0,1.4,3.800 GHz,-18.039,-0.129
13.0,7.0,7.0,0.55,0.15,0.6,1.0,1.4,3.900 GHz,-18.952,-0.119
13.0,7.0,7.0,0.55,0.15,0.6,1.0,1.4,4.000 GHz,-19.932,-0.111
13.0,7.0,7.0,0.55,0.15,0.6,1.0,2.0,3.900 GHz,-15.131,-0.206
13.0,7.0,7.0,0.55,0.15,0.6,1.0,2.0,4.000 GHz,-16.709,-0.168
13.0,7.0,7.0,0.55,0.15,0.6,1.5,0.8,2.100 GHz,-15.723,-0.138
13.0,7.0,7.0,0.55,0.15,0.6,1.5,0.8,2.200 GHz,-18.732,-0.08
13.0,7.0,7.0,0.55,0.15,0.6,1.5,0.8,2.300 GHz,-23.336,-0.043
13.0,7.0,7.0,0.55,0.15,0.6,1.5,0.8,2.400 GHz,-32.749,-0.026
13.0,7.0,7.0,0.55,0.15,0.6,1.5,0.8,2.500 GHz,-30.192,-0.029
13.0,7.0,7.0,0.55,0.15,0.6,1.5,0.8,2.600 GHz,-22.457,-0.051
13.0,7.0,7.0,0.55,0.15,0.6,1.5,0.8,2.700 GHz,-18.435,-0.09
13.0,7.0,7.0,0.55,0.15,0.6,1.5,0.8,2.800 GHz,-15.773,-0.146
13.0,7.0,7.0,0.55,0.15,0.6,1.5,2.0,3.600 GHz,-17.292,-0.144
13.0,7.0,7.0,0.55,0.15,0.6,1.5,2.0,3.700 GHz,-20.557,-0.104
13.0,7.0,7.0,0.55,0.15,0.6,1.5,2.0,3.800 GHz,-25.395,-0.083
13.0,7.0,7.0,0.55,0.15,0.6,1.5,2.0,3.900 GHz,-29.316,-0.08
13.0,7.0,7.0,0.55,0.15,0.6,1.5,2.0,4.000 GHz,-24.389,-0.097
13.0,7.0,7.0,0.55,0.15,0.6,2.0,0.8,1.900 GHz,-15.014,-0.159
13.0,7.0,7.0,0.55,0.15,0.6,2.0,0.8,2.000 GHz,-17.956,-0.09
13.0,7.0,7.0,0.55,0.15,0.6,2.0,0.8,2.100 GHz,-21.712,-0.05
13.0,7.0,7.0,0.55,0.15,0.6,2.0,0.8,2.200 GHz,-24.307,-0.038
13.0,7.0,7.0,0.55,0.15,0.6,2.0,0.8,2.300 GHz,-21.719,-0.052
13.0,7.0,7.0,0.55,0.15,0.6,2.0,0.8,2.400 GHz,-18.113,-0.091
13.0,7.0,7.0,0.55,0.15,0.6,2.0,0.8,2.500 GHz,-15.333,-0.154
13.0,7.0,7.0,0.55,0.15,0.6,2.0,2.0,3.600 GHz,-15.711,-0.184
13.0,7.0,7.0,0.55,0.15,0.6,2.0,2.0,3.700 GHz,-15.948,-0.184
13.0,7.0,7.0,0.55,0.15,0.6,2.0,2.0,3.800 GHz,-15.301,-0.209
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.100 GHz,-15.554,-0.166
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.200 GHz,-17.64,-0.121
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.300 GHz,-20.407,-0.088
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.400 GHz,-24.495,-0.066
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.500 GHz,-32.412,-0.055
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.600 GHz,-38.481,-0.056
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.700 GHz,-26.603,-0.067
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.800 GHz,-21.808,-0.089
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,3.900 GHz,-18.789,-0.12
13.0,7.0,7.0,0.55,0.15,1.2,0.5,0.8,4.000 GHz,-16.602,-0.16
13.0,7.0,7.0,0.55,0.15,1.2,1.0,0.8,2.600 GHz,-16.828,-0.12
13.0,7.0,7.0,0.55,0.15,1.2,1.0,0.8,2.700 GHz,-19.416,-0.081
13.0,7.0,7.0,0.55,0.15,1.2,1.0,0.8,2.800 GHz,-22.004,-0.06
13.0,7.0,7.0,0.55,0.15,1.2,1.0,0.8,2.900 GHz,-22.914,-0.056
13.0,7.0,7.0,0.55,0.15,1.2,1.0,0.8,3.000 GHz,-21.245,-0.068
13.0,7.0,7.0,0.55,0.15,1.2,1.0,0.8,3.100 GHz,-18.849,-0.094
13.0,7.0,7.0,0.55,0.15,1.2,1.0,0.8,3.200 GHz,-16.744,-0.132
13.0,7.0,7.0,0.55,0.15,1.2,1.0,0.8,3.300 GHz,-15.041,-0.18
13.0,7.0,7.0,0.55,0.15,1.2,1.0,1.4,3.300 GHz,-15.346,-0.179
13.0,7.0,7.0,0.55,0.15,1.2,1.0,1.4,3.400 GHz,-15.96,-0.164
13.0,7.0,7.0,0.55,0.15,1.2,1.0,1.4,3.500 GHz,-16.592,-0.151
13.0,7.0,7.0,0.55,0.15,1.2,1.0,1.4,3.600 GHz,-17.23,-0.141
13.0,7.0,7.0,0.55,0.15,1.2,1.0,1.4,3.700 GHz,-17.855,-0.132
13.0,7.0,7.0,0.55,0.15,1.2,1.0,1.4,3.800 GHz,-18.444,-0.126
13.0,7.0,7.0,0.55,0.15,1.2,1.0,1.4,3.900 GHz,-18.965,-0.122
13.0,7.0,7.0,0.55,0.15,1.2,1.0,1.4,4.000 GHz,-19.381,-0.12
13.0,7.0,7.0,0.55,0.15,1.2,1.0,2.0,3.800 GHz,-15.548,-0.193
13.0,7.0,7.0,0.55,0.15,1.2,1.0,2.0,3.900 GHz,-17.619,-0.149
13.0,7.0,7.0,0.55,0.15,1.2,1.0,2.0,4.000 GHz,-20.298,-0.117
13.0,7.0,7.0,0.55,0.15,1.2,1.5,0.8,2.300 GHz,-17.656,-0.099
13.0,7.0,7.0,0.55,0.15,1.2,1.5,0.8,2.400 GHz,-22.129,-0.052
